NP_type	Coating	core_size_nm	hydro_size_nm	Surf_charge_mV	Surface_area_m2_g	shape	Dose_microg_mL	Duration_h	Cell_name	Cell_species	cell_Organ	Cell_morphology	Cell_age	cell_type	sex	Assay	Test_indicator	Viability
ZnO	None	45.3	310	32.7	21.3	?	5	12	HCMEC	Human	Heart	Endothelial	Adult 	Normal	?	MTT	TetrazoliumSalt	92,73
ZnO	None	45.3	310	32.7	21.3	?	10	12	HCMEC	Human	Heart	Endothelial	Adult 	Normal	?	MTT	TetrazoliumSalt	75,32
ZnO	None	45.3	310	32.7	21.3	?	20	12	HCMEC	Human	Heart	Endothelial	Adult 	Normal	?	MTT	TetrazoliumSalt	64,16
ZnO	None	45.3	310	32.7	21.3	?	50	12	HCMEC	Human	Heart	Endothelial	Adult 	Normal	?	MTT	TetrazoliumSalt	36,62
ZnO	None	45.3	310	32.7	21.3	?	100	12	HCMEC	Human	Heart	Endothelial	Adult 	Normal	?	MTT	TetrazoliumSalt	33,51
CdSe	None	7.2	?	?	?	?	0,1	3	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	WST-1	TetrazoliumSalt	100
CdSe	None	7.2	?	?	?	?	0,1	6	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	WST-1	TetrazoliumSalt	100
CdSe	None	7.2	?	?	?	?	0,1	12	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	WST-1	TetrazoliumSalt	100
CdSe	None	7.2	?	?	?	?	0,1	24	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	WST-1	TetrazoliumSalt	100
CdZnS	Cystein_based	3.5	?	?	?	?	0,271603871	72	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	Trypan_Blue	Trypan_Blue	114,08
CdZnS	None	3.5	?	?	?	?	0,271603871	72	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	Trypan_Blue	Trypan_Blue	78,41
ZrO2	None	10	?	-45.5	?	Sphere	50	24	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	MTT	TetrazoliumSalt	72,5
ZrO2	None	10	?	-45.5	?	Sphere	100	24	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	MTT	TetrazoliumSalt	62,4
ZrO2	None	10	?	-45.5	?	Sphere	150	24	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	MTT	TetrazoliumSalt	51,1
ZrO2	None	10	?	-45.5	?	Sphere	200	24	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	MTT	TetrazoliumSalt	43,6
ZrO2	None	10	?	-45.5	?	Sphere	50	24	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	Live/Dead	Trypan_Blue	72,74
ZrO2	None	10	?	-45.5	?	Sphere	100	24	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	Live/Dead	Trypan_Blue	58,52
ZrO2	None	10	?	-45.5	?	Sphere	150	24	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	Live/Dead	Trypan_Blue	52,62
ZrO2	None	10	?	-45.5	?	Sphere	200	24	HCT-116	Human	Colon	Epithelial	Adult 	cancer	male	Live/Dead	Trypan_Blue	42,93
Ag	Citrate_based	50	94.5	-22.5	?	Sphere	12,5	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	87,98
Ag	Citrate_based	50	94.5	-22.5	?	Sphere	25	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	84,14
Ag	Citrate_based	50	94.5	-22.5	?	Sphere	50	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	66,75
Ag	Citrate_based	50	94.5	-22.5	?	Sphere	100	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	50,64
Ag	Citrate_based	50	?	-20	?	Sphere	12,5	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	98,72
Ag	Citrate_based	50	?	-20	?	Sphere	25	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	96,16
Ag	Citrate_based	50	?	-20	?	Sphere	50	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	78,77
Ag	Citrate_based	50	?	-20	?	Sphere	100	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	62,4
Ag	Citrate_based	50	?	-20.5	?	Sphere	12,5	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	99,23
Ag	Citrate_based	50	?	-20.5	?	Sphere	25	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	96,68
Ag	Citrate_based	50	?	-20.5	?	Sphere	50	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	79,8
Ag	Citrate_based	50	?	-20.5	?	Sphere	100	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	79,8
Ag	Citrate_based	50	103	-23.5	?	Sphere	12,5	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	66,33
Ag	Citrate_based	50	103	-23.5	?	Sphere	25	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	54,86
Ag	Citrate_based	50	103	-23.5	?	Sphere	50	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	43,89
Ag	Citrate_based	50	103	-23.5	?	Sphere	100	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	26,19
Ag	Citrate_based	50	?	-21	?	Sphere	12,5	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	98,75
Ag	Citrate_based	50	?	-21	?	Sphere	25	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	92,77
Ag	Citrate_based	50	?	-21	?	Sphere	50	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	66,33
Ag	Citrate_based	50	?	-21	?	Sphere	100	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	40,15
Ag	Citrate_based	50	?	-21.5	?	Sphere	12,5	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	80,05
Ag	Citrate_based	50	?	-21.5	?	Sphere	25	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	79,55
Ag	Citrate_based	50	?	-21.5	?	Sphere	50	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	70,32
Ag	Citrate_based	50	?	-21.5	?	Sphere	100	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	70,57
Ag	Citrate_based	50	105.5	-22	?	Sphere	12,5	72	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	61,95
Ag	Citrate_based	50	105.5	-22	?	Sphere	25	72	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	53,99
Ag	Citrate_based	50	105.5	-22	?	Sphere	50	72	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	28,79
Ag	Citrate_based	50	105.5	-22	?	Sphere	100	72	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	19,02
Ag	Citrate_based	50	?	-19.5	?	Sphere	12,5	72	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	98,72
Ag	Citrate_based	50	?	-19.5	?	Sphere	25	72	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	84,32
Ag	Citrate_based	50	?	-19.5	?	Sphere	50	72	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	50,13
Ag	Citrate_based	50	?	-19.5	?	Sphere	100	72	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	28,28
Ag	Citrate_based	50	?	-19.5	?	Sphere	12,5	72	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	82,26
Ag	Citrate_based	50	?	-19.5	?	Sphere	25	72	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	75,06
Ag	Citrate_based	50	?	-19.5	?	Sphere	50	72	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	41,39
Ag	Citrate_based	50	?	-19.5	?	Sphere	100	72	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	MTS	TetrazoliumSalt	32,65
Carbon	None	60	?	?	?	?	1,51165E-10	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	96,33
Carbon	None	60	?	?	?	?	1,52904E-09	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	95,56
Carbon	None	60	?	?	?	?	1,54685E-08	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	94,98
Carbon	None	60	?	?	?	?	7,74285E-08	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	82,97
Carbon	None	60	?	?	?	?	1,54112E-07	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	75,46
Carbon	None	60	?	?	?	?	1,94986E-07	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	80,15
Carbon	None	60	?	?	?	?	3,04197E-07	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	57,64
Carbon	None	60	?	?	?	?	1,15893E-06	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	65,88
Carbon	None	60	?	?	?	?	1,42708E-06	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	63
Carbon	None	60	?	?	?	?	1,60898E-06	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	42,25
Carbon	None	60	?	?	?	?	1,92856E-06	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	51,63
Carbon	None	60	?	?	?	?	3,83683E-06	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	43,56
Carbon	None	60	?	?	?	?	7,41788E-06	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	0,05
Carbon	None	60	?	?	?	?	1,41192E-05	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	8,86
Carbon	None	60	?	?	?	?	0,000179574	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	5,09
Carbon	None	60	?	?	?	?	0,001810079	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead	CalceinAM	0,01
CdSe	None	4.3	?	?	?	?	0,05	12	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	SRB	resazurin/sulforhodamine_B	3
CdSe	None	4.3	?	?	?	?	0,05	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	SRB	resazurin/sulforhodamine_B	7
CdSe	None	4.3	?	?	?	?	0,05	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	SRB	resazurin/sulforhodamine_B	2
CdSe	None	4.3	?	?	?	?	0,05	12	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	SRB	resazurin/sulforhodamine_B	121
CdSe	None	4.3	?	?	?	?	0,05	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	SRB	resazurin/sulforhodamine_B	96
CdSe	None	4.3	?	?	?	?	0,05	48	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	SRB	resazurin/sulforhodamine_B	94
CdSe	None	8.3	?	?	?	?	0,018	1	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead 	?	85,7
CdSe	None	8.3	?	?	?	?	0,018	2	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead 	?	28,2
CdSe	None	8.3	?	?	?	?	0,018	3	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead 	?	8,9
CdSe	None	8.3	?	?	?	?	0,018	4	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead 	?	2,5
CdSe	None	8.3	?	?	?	?	0,018	5	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead 	?	1,2
CdSe	None	8.3	?	?	?	?	0,018	10	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead 	?	1,5
CdSe	None	8.3	?	?	?	?	0,018	20	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead 	?	1,5
CdSe	None	8.3	?	?	?	?	0,018	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	Live/Dead 	?	1,9
SLN	None	95.5	?	-9.8	?	?	0,003832808	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	NR	toluylene red	92
SLN	None	95.5	?	-9.8	?	?	0,007665617	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	NR	toluylene red	69
SLN	None	95.5	?	-9.8	?	?	0,008623819	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	NR	toluylene red	63
SLN	None	95.5	?	-9.8	?	?	0,009582021	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	NR	toluylene red	49
SLN	None	95.5	?	-9.8	?	?	0,010540223	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	NR	toluylene red	43
SLN	None	95.5	?	-9.8	?	?	0,011498425	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	NR	toluylene red	36
SLN	None	95.5	?	-9.8	?	?	0,012456627	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	NR	toluylene red	25
SLN	None	95.5	?	-9.8	?	?	0,01341483	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	NR	toluylene red	18
SLN	None	95.5	?	-9.8	?	?	0,014373032	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	NR	toluylene red	9
SLN	None	95.5	?	-9.8	?	?	0,015331234	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	NR	toluylene red	0
SLN	None	95.5	?	-9.8	?	?	0,019164042	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	NR	toluylene red	0
SLN	None	95.5	?	-9.8	?	?	0,022996851	24	HDF	Human	Skin	Fibroblast	Adult 	Normal	?	NR	toluylene red	0
Ag	Citrate_based	5.2	136	-35	?	Sphere	0,5	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	99,55
Ag	Citrate_based	5.2	136	-35	?	Sphere	10	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	97,08
Ag	Citrate_based	5.2	136	-35	?	Sphere	20	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	97,08
Ag	Citrate_based	5.2	136	-35	?	Sphere	50	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	87,19
Ag	Citrate_based	47.3	77	-37	?	Sphere	0,5	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	99,55
Ag	Citrate_based	47.3	77	-37	?	Sphere	10	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	97,08
Ag	Citrate_based	47.3	77	-37	?	Sphere	20	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	95,28
Ag	Citrate_based	47.3	77	-37	?	Sphere	50	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	89,66
Au	Citrate_based	5.2	220	-30	?	Sphere	0,5	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	100,46
Au	Citrate_based	5.2	220	-30	?	Sphere	10	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	100
Au	Citrate_based	5.2	220	-30	?	Sphere	20	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	98,17
Au	Citrate_based	5.2	220	-30	?	Sphere	50	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	96,8
Au	Citrate_based	49.2	300	-37	?	Sphere	0,5	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	98,63
Au	Citrate_based	49.2	300	-37	?	Sphere	10	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	100
Au	Citrate_based	49.2	300	-37	?	Sphere	20	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	101,14
Au	Citrate_based	49.2	300	-37	?	Sphere	50	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	102,29
Pt	Citrate_based	4.8	195	-43	?	Sphere	0,5	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	100
Pt	Citrate_based	4.8	195	-43	?	Sphere	10	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	98,79
Pt	Citrate_based	4.8	195	-43	?	Sphere	20	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	99,27
Pt	Citrate_based	4.8	195	-43	?	Sphere	50	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	93,71
Pt	Citrate_based	44.3	130	-29	?	Sphere	0,5	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	100,48
Pt	Citrate_based	44.3	130	-29	?	Sphere	10	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	101,21
Pt	Citrate_based	44.3	130	-29	?	Sphere	20	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	101,21
Pt	Citrate_based	44.3	130	-29	?	Sphere	50	48	HEBC3-KT	Human	Lung	Epithelial	Adult 	Normal	female	Alamar_Blue	AlamarBlue	100,48
CdSe	None	4.6	?	?	?	?	0,04	36	HeCaT	Human	Skin	Keratinocyte	?	Normal	?	WST-1	TetrazoliumSalt	75
CdSe	None	9	?	?	?	?	0,04	36	HeCaT	Human	Skin	Keratinocyte	?	Normal	?	WST-1	TetrazoliumSalt	55
CdSe	Cystein_based	?	?	?	?	?	0,04	36	HeCaT	Human	Skin	Keratinocyte	?	Normal	?	WST-1	TetrazoliumSalt	95
CdSe	Cystein_based	?	?	?	?	?	0,04	36	HeCaT	Human	Skin	Keratinocyte	?	Normal	?	WST-1	TetrazoliumSalt	90
CdTe	GSH	2.9	?	?	?	?	2,218642493	48	HeCaT	Human	Skin	Keratinocyte	?	Normal	?	MTT	TetrazoliumSalt	27,26
CdTe	GSH	4	?	?	?	?	0,89603542	48	HeCaT	Human	Skin	Keratinocyte	?	Normal	?	MTT	TetrazoliumSalt	72,34
Nanotubes	None	225.8	?	?	?	?	1,22432E-05	24	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	NR	toluylene red	86,06
Nanotubes	None	225.8	?	?	?	?	2,44865E-05	24	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	NR	toluylene red	75,7
Nanotubes	None	225.8	?	?	?	?	0,000048973	24	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	NR	toluylene red	73,71
ZnO	None	245	?	-15.8	?	Sphere	0,8	6	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	99,05
ZnO	None	245	?	-15.8	?	Sphere	4	6	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	94,15
ZnO	None	245	?	-15.8	?	Sphere	8	6	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	103,16
ZnO	None	245	?	-15.8	?	Sphere	14	6	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	93,51
ZnO	None	245	?	-15.8	?	Sphere	20	6	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	75,95
ZnO	None	245	?	-15.8	?	Sphere	0,8	12	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	98,1
ZnO	None	245	?	-15.8	?	Sphere	4	12	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	104,43
ZnO	None	245	?	-15.8	?	Sphere	8	12	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	84,34
ZnO	None	245	?	-15.8	?	Sphere	14	12	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	72,31
ZnO	None	245	?	-15.8	?	Sphere	20	12	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	69,15
ZnO	None	245	?	-15.8	?	Sphere	0,8	24	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	103,64
ZnO	None	245	?	-15.8	?	Sphere	4	24	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	105,22
ZnO	None	245	?	-15.8	?	Sphere	8	24	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	59,34
ZnO	None	245	?	-15.8	?	Sphere	14	24	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	51,58
ZnO	None	245	?	-15.8	?	Sphere	20	24	HEK	Human	Skin	Keratinocyte	Adult 	cancer	female	MTT	TetrazoliumSalt	31,96
Au	None	20	?	?	?	?	0,001	48	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	WST-1	TetrazoliumSalt	100,76
Au	None	20	?	?	?	?	0,01	48	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	WST-1	TetrazoliumSalt	101,52
Au	None	20	?	?	?	?	0,1	48	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	WST-1	TetrazoliumSalt	101,52
Au	None	20	?	?	?	?	1	48	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	WST-1	TetrazoliumSalt	100,25
Au	None	20	?	?	?	?	10	48	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	WST-1	TetrazoliumSalt	94,18
Au	None	20	?	?	?	?	100	48	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	WST-1	TetrazoliumSalt	88,1
Au	None	20	?	?	?	?	1000	48	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	WST-1	TetrazoliumSalt	42,93
Au	None	6	?	?	?	Sphere	50	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	94,3
Au	None	6	?	?	?	Sphere	100	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	93,53
Au	None	6	?	?	?	Sphere	200	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	89,92
Au	None	6	?	?	?	Sphere	400	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	81,48
Au	Citrate_based	12.5	?	?	?	Irregular	50	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	87,95
Au	Citrate_based	12.5	?	?	?	Irregular	100	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	78,08
Au	Citrate_based	12.5	?	?	?	Irregular	200	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	66,9
Au	Citrate_based	12.5	?	?	?	Irregular	400	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	48,16
C60	None	125	?	-25.3	?	Sphere	3,6	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	100
C60	None	125	?	-25.3	?	Sphere	7,2	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	96,12
C60	None	125	?	-25.3	?	Sphere	18	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	90,05
C60	None	125	?	-25.3	?	Sphere	36	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	79,85
C60	None	125	?	-25.3	?	Sphere	72	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	77,91
C60	None	125	?	-25.3	?	Sphere	144	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	73,06
CdS	None	2	?	?	?	?	0,074169357	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	105
CdS	RGD_based	2.3	?	?	?	?	0,048767556	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	95
CdS	None	3	?	?	?	?	0,220314338	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	40
CdS	None	3.1	?	?	?	?	0,1	72	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	62,22
CdS	None	3.1	?	?	?	?	0,1	120	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	65,56
CdS	None	3.1	?	?	?	?	0,1	168	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	42,22
CdSe	None	9	?	?	?	?	0,02	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	53
CdSe	None	7.09	?	?	?	?	0,01	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	70
CdSe	None	7.09	?	?	?	?	0,01	48	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	70
CdSe	None	3.01	?	?	?	?	0,1	3	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	87
CdSe	PULsin	3.01	?	?	?	?	0,1	3	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	53
CdSe	CPP	3.01	?	?	?	?	0,2	3	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	85
CdSe	None	4.6	?	?	?	?	0,02	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	100
CdSe	None	4.6	?	?	?	?	0,02	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	98
CdSe	None	4.6	?	?	?	?	0,02	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	61
CdSe	None	9	?	?	?	?	0,02	24	HEK293	Human	Kidney	Epithelial	fetus	cancer	female	MTT	TetrazoliumSalt	96
